episode;reward;steps
7913;13133.90469698072;106
7914;13214.292052863138;106
7915;13133.90469698072;106
7916;13133.90469698072;106
7917;13113.230942377579;106
7918;13133.90469698072;106
7919;13133.90469698072;106
7920;13140.272651567262;106
7921;13113.285362239323;107
7922;13133.90469698072;106
7923;13069.577405971993;108
7924;13056.140112334917;106
7925;13133.90469698072;106
7926;13143.572138913472;106
7927;13133.90469698072;106
7928;13133.90469698072;106
7929;13106.670701991705;108
7930;12906.873374877332;109
7931;13196.027184941096;107
7932;13159.064069092774;108
7933;13148.6295689901;109
7934;13148.6295689901;109
7935;13274.806785298671;110
7936;13398.475000791997;111
7937;13311.885579595431;114
7938;13395.38694300731;110
7939;13113.481679571352;108
7940;13403.411221127997;109
7941;13128.990365233183;108
7942;13230.744578493084;108
7943;13273.09736344906;108
7944;13113.18013974656;106
7945;13133.90469698072;106
7946;13012.739724371126;106
7947;13133.90469698072;106
7948;13133.90469698072;106
7949;13133.90469698072;106
7950;13133.90469698072;106
7951;13113.909897440426;106
7952;13112.691418833472;106
7953;13151.63547455525;107
7954;13181.213068494377;106
7955;13078.672750265278;108
7956;13193.041894220252;106
7957;13076.283201058428;107
7958;13133.214986843175;106
7959;13133.90469698072;106
7960;13108.826264979185;107
7961;13133.90469698072;106
7962;13160.42893033894;108
7963;12996.605116472716;107
7964;13129.834077455933;107
7965;13168.24105420763;107
7966;13130.875083398789;108
7967;13177.584017861334;109
7968;13149.302397886533;106
7969;13103.912425509974;108
7970;13165.21577532002;107
7971;13131.011831945996;106
7972;13149.302397886533;106
7973;13149.302397886533;106
7974;13163.549471751961;107
7975;13169.003682905639;108
7976;13163.549471751961;107
7977;13116.656016099883;107
7978;13179.546041579648;107
7979;13249.744808406607;108
7980;13308.70776933917;111
7981;13288.522407604263;109
7982;13233.038708374508;108
7983;13258.45628140147;109
7984;13195.73672275121;109
7985;13335.981398163143;112
7986;13238.520649555245;110
7987;13177.632931081187;107
7988;13173.999527279186;108
7989;13263.653574340797;108
7990;13116.656016099883;107
7991;13331.092816049097;111
7992;13581.528660107922;111
7993;13370.493713543821;110
7994;13581.528660107922;111
7995;13581.528660107922;111
7996;13537.813824776056;112
7997;13469.73930134703;112
7998;13475.7282631974;111
7999;13502.648996838778;112
8000;13390.307382515992;110
8001;13284.430251404892;107
8002;13119.619423981207;107
8003;13119.619423981207;107
8004;13119.619423981207;107
8005;13226.605821591666;108
8006;13091.03405576709;109
8007;13301.625028497403;107
8008;12994.660448749062;106
8009;13119.619423981207;107
8010;13119.619423981207;107
8011;13070.753984626113;107
8012;13061.398638745513;108
8013;13119.619423981207;107
8014;13119.619423981207;107
8015;13119.619423981207;107
8016;13208.340916883724;108
8017;13119.619423981207;107
8018;13272.757524207565;108
8019;13163.811395569344;107
8020;13119.619423981207;107
8021;13100.26137400511;107
8022;13099.885520249034;107
8023;13119.619423981207;107
8024;13119.619423981207;107
8025;13119.619423981207;107
8026;13119.619423981207;107
8027;13119.619423981207;107
8028;13181.293479117696;108
8029;13099.112512373218;108
8030;13119.619423981207;107
8031;13119.619423981207;107
8032;13119.619423981207;107
8033;13108.795468050888;108
8034;13125.699554776935;109
8035;13119.619423981207;107
8036;13119.619423981207;107
8037;13119.619423981207;107
8038;13184.937322568441;108
8039;13119.619423981207;107
8040;13103.120384861782;107
8041;13195.31863686559;109
8042;13159.054451622522;107
8043;13127.696432290664;107
8044;13159.054451622522;107
8045;13138.547540014533;108
8046;13017.5366222329;107
8047;13142.804006788598;107
8048;13262.858342882324;108
8049;13260.237224152774;108
8050;13186.430495906268;107
8051;13110.400738588378;107
8052;13159.054451622522;107
8053;13159.054451622522;107
8054;13159.054451622522;107
8055;13178.046557568474;107
8056;13159.054451622522;107
8057;13159.054451622522;107
8058;13159.054451622522;107
8059;13144.315168564253;107
8060;13138.240539420398;109
8061;13159.054451622522;107
8062;13159.054451622522;107
8063;13159.054451622522;107
8064;13199.22541911145;109
8065;13026.492608499875;108
8066;13119.619423981207;107
8067;13159.054451622522;107
8068;13084.03367363695;107
8069;13159.054451622522;107
8070;13119.619423981207;107
8071;13159.054451622522;107
8072;13294.310752581869;109
8073;13119.619423981207;107
8074;13119.619423981207;107
8075;13119.619423981207;107
8076;13079.777330067074;107
8077;13045.543737974423;107
8078;13119.619423981207;107
8079;13119.619423981207;107
8080;13119.619423981207;107
8081;13119.619423981207;107
8082;13091.303256631516;109
8083;13230.447380683661;109
8084;13019.084527189281;107
8085;13257.677863237812;107
8086;13184.610023031959;107
8087;13157.46715779446;108
8088;13159.054451622522;107
8089;13271.797136907946;107
8090;13150.528108946932;108
8091;13159.054451622522;107
8092;13240.652931374674;109
8093;13159.054451622522;107
8094;13096.383285601196;108
8095;13314.004356492835;108
8096;13262.858342882324;108
8097;13037.67144716077;106
8098;13159.054451622522;107
8099;13159.054451622522;107
8100;13138.350915830062;107
8101;13125.136180644327;107
8102;13159.407598079066;107
8103;13238.274413761066;110
8104;13037.992425191558;107
8105;13095.597192942774;109
8106;13294.310752581869;109
8107;13103.321625293625;108
8108;13119.619423981207;107
8109;13099.89427993239;107
8110;13119.619423981207;107
8111;13130.565383511084;107
8112;13231.0622698304;107
8113;13233.913779256078;108
8114;13204.348589688065;107
8115;13119.619423981207;107
8116;13242.890998252244;110
8117;13248.501495556566;110
8118;13107.819367175869;107
8119;13107.819367175869;107
8120;13159.783278316558;108
8121;13107.819367175869;107
8122;13199.01032485838;109
8123;13346.67714859239;109
8124;13175.64814605741;109
8125;13253.176748547083;109
8126;13204.42838917864;109
8127;13042.351566009047;107
8128;13407.963326220377;111
8129;13107.819367175869;107
8130;13107.819367175869;107
8131;13107.819367175869;107
8132;13353.111379873128;109
8133;13107.819367175869;107
8134;13239.357371399676;108
8135;13107.819367175869;107
8136;13169.126576833494;108
8137;13107.819367175869;107
8138;13151.160503579025;111
8139;13106.627665986143;112
8140;13207.356781806746;112
8141;13164.056201062724;115
8142;13484.189774784883;118
8143;13566.645535913432;116
8144;13466.794960505502;109
8145;13409.764740197112;109
8146;13458.994892482639;108
8147;13447.503091484641;108
8148;13456.791476583321;110
8149;13294.250506008808;109
8150;13447.505907888242;108
8151;13466.519385715581;108
8152;13466.519385715581;108
8153;13405.60220882672;108
8154;13417.318467458312;108
8155;13504.35904545676;109
8156;13466.519385715581;108
8157;13374.572181559293;108
8158;13466.519385715581;108
8159;13434.269399661269;110
8160;13321.829649080564;109
8161;13453.904554028166;110
8162;13466.519385715581;108
8163;13495.227118805818;109
8164;13405.60220882672;108
8165;13466.519385715581;108
8166;13466.519385715581;108
8167;13468.084857111493;109
8168;13462.084711246946;108
8169;13460.746210478284;108
8170;13469.324624485558;110
8171;13466.519385715581;108
8172;13466.519385715581;108
8173;13345.598874086352;108
8174;13466.519385715581;108
8175;13466.519385715581;108
8176;13466.519385715581;108
8177;13347.207744440106;109
8178;13466.519385715581;108
8179;13294.792785241712;109
8180;13467.38614119793;110
8181;13466.519385715581;108
8182;13446.925346092028;108
8183;13457.967558044631;110
8184;13346.58770397633;109
8185;13458.766386785155;108
8186;13392.885348154014;110
8187;13466.519385715581;108
8188;13355.671420753259;108
8189;13309.759899145653;108
8190;13466.519385715581;108
8191;13294.792785241712;109
8192;13222.068029832142;106
8193;13388.292096277906;108
8194;13465.162718010319;108
8195;13479.881628327748;108
8196;13444.424266695012;109
8197;13307.292326541188;108
8198;13466.519385715581;108
8199;13466.519385715581;108
8200;13466.519385715581;108
8201;13466.519385715581;108
8202;13374.049897284644;108
8203;13466.519385715581;108
8204;13407.89731434542;109
8205;13466.519385715581;108
8206;13386.508034761653;108
8207;13318.32124590984;107
8208;13336.742186740428;107
8209;13375.508282391764;108
8210;13466.519385715581;108
8211;13466.519385715581;108
8212;13421.6421899098;108
8213;13466.519385715581;108
8214;13466.519385715581;108
8215;13466.519385715581;108
8216;13418.637279645967;110
8217;13385.571311625506;108
8218;13466.519385715581;108
8219;13466.519385715581;108
8220;13466.519385715581;108
8221;13466.519385715581;108
8222;13449.659713962736;109
8223;13431.928488185184;109
8224;13466.519385715581;108
8225;13466.519385715581;108
8226;13466.519385715581;108
8227;13285.86814616698;108
8228;13465.45226636397;110
8229;13318.32124590984;107
8230;13462.56545145514;108
8231;13396.63559697021;108
8232;13429.71467542001;110
8233;13432.455987447407;108
8234;13401.070789884741;108
8235;13419.916185946608;108
8236;13347.028769987353;107
8237;13459.914219192313;109
8238;13401.803819450384;109
8239;13449.969886483597;110
8240;13466.519385715581;108
8241;13405.60220882672;108
8242;13424.216294764949;109
8243;13466.519385715581;108
8244;13466.519385715581;108
8245;13450.180281513693;108
8246;13466.519385715581;108
8247;13466.519385715581;108
8248;13466.519385715581;108
8249;13466.519385715581;108
8250;13466.519385715581;108
8251;13466.519385715581;108
8252;13466.519385715581;108
8253;13490.173008886433;108
8254;13466.519385715581;108
8255;13413.14283093291;108
8256;13466.519385715581;108
8257;13466.519385715581;108
8258;13458.554498609044;108
8259;13484.248956095595;109
8260;13466.519385715581;108
8261;13505.734961062088;108
8262;13388.233787326764;107
8263;13412.232316276002;110
8264;13447.504211234178;108
8265;13283.865751607353;109
8266;13466.519385715581;108
8267;13466.519385715581;108
8268;13445.032782934994;109
8269;13475.019431862476;108
8270;13466.519385715581;108
8271;13446.544968520202;108
8272;13394.487118622264;110
8273;13412.664788157283;108
8274;13466.519385715581;108
8275;13364.244890426926;108
8276;13466.519385715581;108
8277;13466.519385715581;108
8278;13466.519385715581;108
8279;13403.010403338856;109
8280;13466.519385715581;108
8281;13217.126677192067;108
8282;13466.519385715581;108
8283;13376.146032596569;108
8284;13331.907684689344;109
8285;13466.519385715581;108
8286;13466.519385715581;108
8287;13343.41469288099;109
8288;13466.519385715581;108
8289;13385.291714448635;109
8290;13466.519385715581;108
8291;13466.519385715581;108
8292;13455.586581421427;110
8293;13466.519385715581;108
8294;13424.227719151428;108
8295;13486.552926258748;108
8296;13362.693813661055;111
8297;13466.519385715581;108
8298;13437.115377044569;109
8299;13440.569205595399;111
8300;13466.519385715581;108
8301;13311.309057663431;108
8302;13466.519385715581;108
8303;13466.519385715581;108
8304;13466.519385715581;108
8305;13475.457542808184;108
8306;13361.837960069888;108
8307;13466.519385715581;108
8308;13402.52045280398;108
8309;13466.519385715581;108
8310;13431.948936786092;108
8311;13466.519385715581;108
8312;13461.411918654669;109
8313;13452.885575979077;110
8314;13356.292193016374;108
8315;13447.650002513876;108
8316;13402.793009500941;109
8317;13345.693854251751;110
8318;13394.478092933547;108
8319;13376.118365912598;108
8320;13466.519385715581;108
8321;13487.087834448821;108
8322;13466.519385715581;108
8323;13428.671966098145;109
8324;13466.519385715581;108
8325;13458.908045480692;108
8326;13466.519385715581;108
8327;13419.080591794283;108
8328;13466.519385715581;108
8329;13438.39900341644;109
8330;13398.44179197478;108
8331;13382.506633025805;108
8332;13492.866073287698;109
8333;13466.519385715581;108
8334;13440.746226712541;108
8335;13466.519385715581;108
8336;13398.224371565164;108
8337;13416.981768832415;108
8338;13466.519385715581;108
8339;13412.383765247292;108
8340;13466.519385715581;108
8341;13519.768627653144;111
8342;13466.519385715581;108
8343;13466.519385715581;108
8344;13373.05923721871;108
8345;13465.162718010319;108
8346;13321.77680058336;108
8347;13466.519385715581;108
8348;13466.519385715581;108
8349;13466.519385715581;108
8350;13466.519385715581;108
8351;13466.519385715581;108
8352;13416.527180834044;108
8353;13538.821204376733;109
8354;13364.050097550122;108
8355;13466.519385715581;108
8356;13332.51138959556;107
8357;13466.519385715581;108
8358;13418.677489937218;108
8359;13333.361229801738;108
8360;13466.519385715581;108
8361;13546.931034018176;109
8362;13466.519385715581;108
8363;13466.519385715581;108
8364;13466.519385715581;108
8365;13466.519385715581;108
8366;13466.519385715581;108
8367;13452.695676873313;112
8368;13466.519385715581;108
8369;13463.018523923729;109
8370;13333.361229801738;108
8371;13365.715869324753;107
8372;13367.478187409883;108
8373;13416.934398052976;108
8374;13466.519385715581;108
8375;13470.343157634048;108
8376;13466.519385715581;108
8377;13466.519385715581;108
8378;13466.519385715581;108
8379;13394.177816719926;109
8380;13466.519385715581;108
8381;13466.519385715581;108
8382;13466.519385715581;108
8383;13447.518948591854;108
8384;13290.06071142172;111
8385;13407.770841883217;108
8386;13353.399983454008;109
8387;13484.943832089462;108
8388;13447.50170813126;108
8389;13466.519385715581;108
8390;13409.6434722394;109
8391;13437.255092869205;108
8392;13471.44850358125;108
8393;13395.045344048542;109
8394;13466.519385715581;108
8395;13392.225903598808;109
8396;13466.519385715581;108
8397;13307.292326541188;108
8398;13388.705189740855;108
8399;13466.519385715581;108
8400;13466.519385715581;108
8401;13466.519385715581;108
8402;13356.320561868613;108
8403;13374.808099837883;109
8404;13466.519385715581;108
8405;13446.920065572383;108
8406;13503.194806976813;108
8407;13466.519385715581;108
8408;13356.96529261508;109
8409;13422.210978512603;109
8410;13337.444242753787;109
8411;13466.519385715581;108
8412;13447.517012737835;109
8413;13510.486586514042;109
8414;13469.616795388712;109
8415;13410.157875597377;108
8416;13466.519385715581;108
8417;13466.519385715581;108
8418;13450.192532510884;108
8419;13466.519385715581;108
8420;13459.914219192313;109
8421;13466.519385715581;108
8422;13466.519385715581;108
8423;13466.519385715581;108
8424;13466.519385715581;108
8425;13466.519385715581;108
8426;13237.306845827197;108
8427;13370.80820273324;108
8428;13456.791476583321;110
8429;13455.595862134249;110
8430;13345.795083919567;108
8431;13466.519385715581;108
8432;13319.109458225728;108
8433;13337.57981736286;108
8434;13349.015710122923;108
8435;13412.837195170481;108
8436;13466.519385715581;108
8437;13487.512937433277;108
8438;13414.588239580398;108
8439;13459.809148137767;108
8440;13446.542656834734;108
8441;13271.454113639087;107
8442;13466.519385715581;108
8443;13473.5835770835;109
8444;13466.519385715581;108
8445;13398.067409252273;108
8446;13466.519385715581;108
8447;13307.292326541188;108
8448;13447.650002513876;108
8449;13466.519385715581;108
8450;13466.519385715581;108
8451;13333.694046765157;108
8452;13466.519385715581;108
8453;13466.519385715581;108
8454;13432.674630465648;108
8455;13375.629086398469;108
8456;13466.519385715581;108
8457;13466.519385715581;108
8458;13466.519385715581;108
8459;13411.245955873243;108
8460;13445.705473513457;110
8461;13487.087834448821;108
8462;13461.443597972186;109
8463;13464.215415552428;109
8464;13331.928870283538;108
8465;13310.42848125442;108
8466;13416.414840178697;117
8467;13357.771566444879;108
8468;13625.287894119409;115
8469;13396.442276118943;109
8470;13440.159434530511;108
8471;13325.733505472568;110
8472;13466.519385715581;108
8473;13232.504903012788;109
8474;13466.519385715581;108
8475;13382.506633025805;108
8476;13378.30551495179;108
8477;13451.28490729462;109
8478;13424.585098470234;109
8479;13539.822954595753;111
8480;13370.081616333115;110
8481;13357.936487604504;109
8482;13357.936487604504;109
8483;13357.936487604504;109
8484;13247.448084946023;109
8485;13360.704528320195;109
8486;13357.936487604504;109
8487;13436.94947939297;111
8488;13510.987211461947;112
8489;13318.17350453499;110
8490;13346.210107089377;109
8491;13469.0529723561;110
8492;13440.881303047261;108
8493;13466.519385715581;108
8494;13472.174002343601;108
8495;13447.685394693624;110
8496;13466.519385715581;108
8497;13466.519385715581;108
8498;13466.519385715581;108
8499;13508.191623467745;108
8500;13466.519385715581;108
8501;13368.17805547834;109
8502;13446.925346092028;108
8503;13466.519385715581;108
8504;13466.519385715581;108
8505;13466.519385715581;108
8506;13410.653586228049;109
8507;13517.413990306508;109
8508;13365.715869324753;107
8509;13276.249379497354;108
8510;13466.519385715581;108
8511;13402.793009500941;109
8512;13466.519385715581;108
8513;13466.519385715581;108
8514;13471.440362536905;108
8515;13466.519385715581;108
8516;13403.689193493128;109
8517;13466.519385715581;108
8518;13466.519385715581;108
8519;13466.519385715581;108
8520;13320.347413550355;108
8521;13466.519385715581;108
8522;13467.453473299576;108
8523;13466.519385715581;108
8524;13457.993043039993;109
8525;13447.685394693624;110
8526;13466.519385715581;108
8527;13370.963859954703;109
8528;13487.265974277405;109
8529;13466.519385715581;108
8530;13466.519385715581;108
8531;13466.519385715581;108
8532;13349.707908363745;108
8533;13466.519385715581;108
8534;13373.054085910951;108
8535;13410.732790188458;110
8536;13466.519385715581;108
8537;13466.519385715581;108
8538;13466.519385715581;108
8539;13329.670368755364;108
8540;13466.519385715581;108
8541;13353.27902314734;109
8542;13466.519385715581;108
8543;13396.122465573388;109
8544;13533.075573563176;110
8545;13446.536647335923;108
8546;13466.519385715581;108
8547;13466.519385715581;108
8548;13466.519385715581;108
8549;13466.519385715581;108
8550;13466.519385715581;108
8551;13466.519385715581;108
8552;13466.519385715581;108
8553;13466.519385715581;108
8554;13466.519385715581;108
8555;13466.519385715581;108
8556;13466.519385715581;108
8557;13364.050097550122;108
8558;13382.506633025805;108
8559;13466.519385715581;108
8560;13466.519385715581;108
8561;13450.180281513693;108
8562;13466.519385715581;108
8563;13466.519385715581;108
8564;13466.519385715581;108
8565;13477.750393947728;108
8566;13466.519385715581;108
8567;13466.519385715581;108
8568;13388.659880007119;108
8569;13466.519385715581;108
8570;13466.519385715581;108
8571;13466.519385715581;108
8572;13365.715869324753;107
8573;13466.519385715581;108
8574;13466.519385715581;108
8575;13462.084711246946;108
8576;13371.645992727268;108
8577;13466.519385715581;108
8578;13466.519385715581;108
8579;13461.561098068669;108
8580;13433.665000417841;108
8581;13438.301870933403;108
8582;13466.519385715581;108
8583;13466.519385715581;108
8584;13299.723232163687;107
8585;13466.519385715581;108
8586;13338.30029197762;108
8587;13411.77433601939;109
8588;13466.519385715581;108
8589;13355.671420753259;108
8590;13356.319369543828;108
8591;13356.068603808604;108
8592;13456.791476583321;110
8593;13466.519385715581;108
8594;13466.519385715581;108
8595;13470.8217688942;109
8596;13466.519385715581;108
8597;13466.519385715581;108
8598;13466.519385715581;108
8599;13440.046210648425;108
8600;13410.68164659365;109
8601;13497.80589498649;109
8602;13459.809148137767;108
8603;13505.734961062088;108
8604;13467.38614119793;110
8605;13431.832003831996;109
8606;13441.743835573208;108
8607;13389.279140574816;108
8608;13309.89356551709;108
8609;13454.03216074812;111
8610;13466.519385715581;108
8611;13466.519385715581;108
8612;13404.110728965159;109
8613;13364.244890426926;108
8614;13472.579831792113;108
8615;13447.507615933891;108
8616;13466.519385715581;108
8617;13466.519385715581;108
8618;13349.627628953664;108
8619;13487.087834448821;108
8620;13466.519385715581;108
8621;13466.519385715581;108
8622;13441.187404145006;109
8623;13466.519385715581;108
8624;13396.122465573388;109
8625;13447.503091484641;108
8626;13532.803094735378;109
8627;13466.519385715581;108
8628;13416.94129248149;108
8629;13521.29775597535;110
8630;13466.519385715581;108
8631;13447.516361769422;108
8632;13416.981768832415;108
8633;13466.519385715581;108
8634;13407.16088714639;110
8635;13386.418953751769;108
8636;13466.519385715581;108
8637;13466.519385715581;108
8638;13466.519385715581;108
8639;13401.805479909863;109
8640;13466.519385715581;108
8641;13491.494759168649;108
8642;13359.531930533909;109
8643;13464.139393474781;111
8644;13506.246570726735;112
8645;13517.826971810218;109
8646;13274.440105871749;108
8647;13414.782183664436;109
8648;13432.354960371671;109
8649;13427.880371825619;109
8650;13383.410981928258;110
8651;13518.373071540731;112
8652;13357.936487604504;109
8653;13247.448084946023;109
8654;13461.608270251709;113
8655;13329.719604379497;115
8656;13505.527080414453;114
8657;13395.770018058343;115
8658;13474.999048511856;114
8659;13491.55648316048;116
8660;13668.614408148971;116
8661;13459.002581542514;110
8662;13357.936487604504;109
8663;13479.960668210502;111
8664;13260.593242003588;107
8665;13283.727428576261;109
8666;13292.883577303257;108
8667;13295.265868257997;108
8668;13435.33725472735;114
8669;13466.960864482742;114
8670;13558.497554807855;123
8671;13497.870515421802;116
8672;13507.696340445375;112
8673;13290.446491863859;110
8674;13215.25433023635;111
8675;13432.628457895249;110
8676;13121.607410254637;107
8677;13063.8794580697;108
8678;13156.777317674916;107
8679;13114.955959915835;106
8680;13106.371094037362;109
8681;13245.703791937685;109
8682;13367.386783265247;110
8683;13418.770640760824;112
8684;13225.803090491781;110
8685;13385.98907056854;110
8686;13302.389680250753;114
8687;13386.81636252657;110
8688;13253.960175698809;109
8689;13161.691914263685;110
8690;13303.855063798626;111
8691;13406.376512184179;113
8692;13324.092926763698;111
8693;13182.08920659355;111
8694;13259.280151714474;113
8695;13339.562700539911;116
8696;13481.381865094283;116
8697;13560.936451915353;116
8698;13195.512209379456;113
8699;13256.21428509753;115
8700;13220.162405366726;115
8701;13174.312689157592;114
8702;13477.419813008462;119
8703;13437.312652633636;116
8704;13354.059407637653;117
8705;13592.09200770118;118
8706;13578.56774552273;117
8707;13343.787726368642;111
8708;13483.689028754869;115
8709;13243.116433444531;112
8710;13502.448448278888;112
8711;13457.082692610247;111
8712;13060.597221610371;108
8713;13424.69804560721;110
8714;13581.194586242711;112
8715;13295.564742916842;108
8716;13422.103376649677;115
8717;13297.242182926066;111
8718;13391.183645408915;112
8719;13127.704550044304;108
8720;13322.898550482843;109
8721;13257.447291989234;108
8722;13336.785222282495;111
8723;13131.525688909576;112
8724;13336.599244202796;113
8725;13367.424835062995;108
8726;13480.748401673454;108
8727;13170.520574626533;107
8728;13281.022083246957;107
8729;13514.92188548367;112
8730;13470.846595761608;111
8731;13648.348920725199;114
8732;13551.758805098227;115
8733;13461.20535625261;117
8734;13638.579676872227;115
8735;13585.78631560026;113
8736;13564.435623327461;116
8737;13507.391042596157;112
8738;13482.66823722596;111
8739;13471.510497608353;114
8740;13171.472546582252;107
8741;13317.665070644487;111
8742;13129.243819937516;106
8743;13216.027178150358;110
8744;13254.086922704457;110
8745;12963.341470155941;106
8746;12606.000091603502;109
8747;12779.116183219894;115
8748;13215.647679951291;109
8749;13180.654582581612;110
8750;13346.685559680467;111
8751;13196.425991984734;108
8752;13329.447366775548;111
8753;13330.884136395904;109
8754;13330.17609615976;113
8755;13262.308238607206;113
8756;13359.991297167368;114
8757;13360.630211876232;115
8758;13377.087117698406;114
8759;13572.557461311864;118
8760;13410.05603439417;114
8761;13233.182329146051;112
8762;13113.775725752015;111
8763;13186.661423124871;109
8764;13350.191975298358;112
8765;13288.260775241066;112
8766;13263.150955102785;114
8767;12840.750742190507;111
8768;13317.305320548387;110
8769;13350.166322236248;109
8770;13211.24239973996;111
8771;13275.015534735438;107
8772;13173.291693832287;106
8773;13423.64295205934;108
8774;13271.16185473471;107
8775;13304.893764845998;107
8776;13229.160083814311;107
8777;13189.207052244368;107
8778;13072.942246143923;106
8779;13294.60423759847;109
8780;13304.893764845998;107
8781;13129.369855329132;109
8782;13304.893764845998;107
8783;13304.893764845998;107
8784;13425.8761373066;108
8785;13169.248554952335;108
8786;13111.100548151695;107
8787;13164.388769052795;108
8788;13237.30271464001;108
8789;13146.17202597674;106
8790;13165.036561616544;109
8791;13329.135108560402;109
8792;13104.714665425248;107
8793;13111.100548151695;107
8794;13170.88059151082;108
8795;13111.100548151695;107
8796;13104.714665425248;107
8797;13111.100548151695;107
8798;13074.686791061638;107
8799;13104.714665425248;107
8800;13111.100548151695;107
8801;13104.714665425248;107
8802;13216.138342285067;107
8803;13111.100548151695;107
8804;13170.88059151082;108
8805;13133.94735730118;106
8806;13311.258685914074;107
8807;13295.844522432828;107
8808;13046.189965569474;105
8809;13311.258685914074;107
8810;13079.799221677322;106
8811;13311.258685914074;107
8812;13311.258685914074;107
8813;13034.20356061668;105
8814;13311.258685914074;107
8815;13122.057895953232;108
8816;13227.256892286488;107
8817;13311.258685914074;107
8818;13311.258685914074;107
8819;13311.258685914074;107
8820;13311.258685914074;107
8821;13191.203019863371;106
8822;13294.42790403243;107
8823;13311.258685914074;107
8824;13311.258685914074;107
8825;13104.068657073929;106
8826;13311.258685914074;107
8827;13311.258685914074;107
8828;13326.441951386067;107
8829;13015.373563820374;106
8830;13311.258685914074;107
8831;13129.078575931571;106
8832;13152.458054980712;106
8833;13035.837325053728;107
8834;13049.150700864346;107
8835;13223.526686032104;106
8836;13255.842904773755;107
8837;13250.422474998488;107
8838;13282.787659240106;109
8839;13100.723916044928;106
8840;13108.253114687073;107
8841;13311.258685914074;107
8842;13207.154885780568;107
8843;13258.289375855426;107
8844;13034.220654161989;105
8845;13311.258685914074;107
8846;13308.954715750919;108
8847;12998.755620740649;108
8848;13153.557854592531;106
8849;13039.667035729319;106
8850;13135.876392318703;106
8851;13130.024209949412;106
8852;13262.82362232953;107
8853;13054.56970579555;105
8854;13250.422474998488;107
8855;13146.813137541032;106
8856;13311.258685914074;107
8857;13256.437032489277;107
8858;13311.258685914074;107
8859;13311.258685914074;107
8860;13311.258685914074;107
8861;13311.258685914074;107
8862;12960.12564316409;105
8863;13255.9335632957;107
8864;13311.258685914074;107
8865;13113.722565719689;106
8866;13311.258685914074;107
8867;13311.258685914074;107
8868;13311.258685914074;107
8869;13311.258685914074;107
8870;13162.353037917514;106
8871;13311.258685914074;107
8872;13100.25541983284;107
8873;13031.581488976377;105
8874;12968.600441198436;106
8875;13332.002439600237;108
8876;13108.253114687073;107
8877;13311.258685914074;107
8878;13311.258685914074;107
8879;13311.258685914074;107
8880;12982.5095113492;106
8881;13089.35443706958;105
8882;13311.258685914074;107
8883;13311.258685914074;107
8884;13053.650052079616;109
8885;13311.258685914074;107
8886;13311.258685914074;107
8887;13291.077253464895;107
8888;13311.258685914074;107
8889;13311.258685914074;107
8890;13291.070321991125;107
8891;12930.721634493078;106
8892;13270.049985612606;108
8893;13311.258685914074;107
8894;13311.258685914074;107
8895;13170.570788238023;106
8896;13176.001114629045;106
8897;13204.638405652042;109
8898;13023.560636751114;105
8899;13052.395922873542;106
8900;13311.258685914074;107
8901;13311.258685914074;107
8902;13311.258685914074;107
8903;13311.258685914074;107
8904;13056.63771269167;105
8905;13311.258685914074;107
8906;13133.38685174175;107
8907;13144.481664813366;108
8908;13291.230147510827;107
8909;13311.258685914074;107
8910;13311.258685914074;107
8911;13165.696929112928;106
8912;13176.001114629045;106
8913;13311.258685914074;107
8914;13311.258685914074;107
8915;13311.258685914074;107
8916;13311.258685914074;107
8917;13311.258685914074;107
8918;13220.448177026114;107
8919;13153.557854592531;106
8920;13311.258685914074;107
8921;13267.72249869086;106
8922;13311.258685914074;107
8923;13311.258685914074;107
8924;13172.081008933263;106
8925;13172.081008933263;106
8926;13311.258685914074;107
8927;13255.892648542065;107
8928;13311.258685914074;107
8929;13207.180735343529;109
8930;13311.258685914074;107
8931;13093.739089867651;108
8932;13102.868057480811;106
8933;13311.258685914074;107
8934;13168.879249207992;107
8935;13181.637716554784;107
8936;13279.150112605606;107
8937;13311.258685914074;107
8938;13104.725422788164;107
8939;13001.465225783857;106
8940;13322.486660235989;107
8941;13148.92690963806;106
8942;13031.77728709641;105
8943;13128.388368694836;106
8944;13311.258685914074;107
8945;13311.258685914074;107
8946;13291.230147510827;107
8947;13205.81708842501;106
8948;13311.258685914074;107
8949;13123.784553088557;106
8950;13311.258685914074;107
8951;13036.86070399696;105
8952;13247.745913321885;107
8953;13311.258685914074;107
8954;13095.613312569789;106
8955;13324.567674332224;107
8956;13311.258685914074;107
8957;13079.799221677322;106
8958;13115.768367109744;107
8959;13050.603686811752;107
8960;13311.258685914074;107
8961;13189.306231458864;106
8962;13275.25680290224;107
8963;13311.258685914074;107
8964;13211.361835906302;106
8965;13103.799981325596;105
8966;13311.258685914074;107
8967;13101.812098205528;107
8968;13114.588404626193;106
8969;13311.258685914074;107
8970;13152.458054980712;106
8971;13119.53282076943;107
8972;13191.738230880635;107
8973;13311.258685914074;107
8974;13311.258685914074;107
8975;13333.125155076897;109
8976;13311.258685914074;107
8977;13231.179378563229;107
8978;13291.122453991464;107
8979;13220.448177026114;107
8980;13311.258685914074;107
8981;13311.258685914074;107
8982;13034.220654161989;105
8983;13311.258685914074;107
8984;13185.892642206356;106
8985;13311.258685914074;107
8986;13311.258685914074;107
8987;13311.258685914074;107
8988;13311.258685914074;107
